	_id	_score	entrezgene
13376	56288	3.5743926	56288
13377	11186	3.5743926	11186
13378	23299	3.5743926	23299
13379	25973	3.5743926	25973
13380	25978	3.5743926	25978
13381	55278	3.5743926	55278
13382	5713	3.5743926	5713
13383	9378	3.5743926	9378
13384	1211	3.5743926	1211
13385	4094	3.5743926	4094
13386	2978	3.5743926	2978
13387	23566	3.5743926	23566
13388	2101	3.5743926	2101
13389	875	3.5743926	875
13390	56923	3.5743926	56923
13391	5718	3.5743926	5718
13392	5073	3.5743926	5073
13393	55850	3.5743926	55850
13394	8907	3.5743926	8907
13395	90678	3.5743926	90678
13396	2036	3.5743926	2036
13397	6456	3.5743926	6456
13398	5869	3.5743926	5869
13399	1975	3.5743926	1975
13400	5934	3.5743926	5934
13401	5434	3.5743926	5434
13402	356	3.5743926	356
13403	57818	3.5743926	57818
13404	666	3.5743926	666
13405	661	3.5743926	661
13406	3111	3.5743926	3111
13407	2651	3.5743926	2651
13408	51808	3.5743926	51808
13409	4703	3.5743926	4703
13410	54434	3.5743926	54434
13411	54439	3.5743926	54439
13412	178	3.5743926	178
13413	3642	3.5743926	3642
13414	112399	3.5743926	112399
13415	224	3.5743926	224
13416	79228	3.5743926	79228
13417	971	3.5743926	971
13418	202333	3.5743926	202333
13419	1665	3.5743926	1665
13420	22936	3.5743926	22936
13421	51067	3.5743926	51067
13422	51062	3.5743926	51062
13423	6141	3.5743926	6141
13424	6146	3.5743926	6146
13425	64109	3.5743926	64109
13426	4967	3.5743926	4967
13427	7341	3.5743926	7341
13428	29881	3.5743926	29881
13429	27094	3.5743926	27094
13430	154	3.5743926	154
13431	50855	3.5743926	50855
13432	1557	3.5743926	1557
13433	10342	3.5743926	10342
13434	10347	3.5743926	10347
13435	4897	3.5743926	4897
13436	91289	3.5743926	91289
13437	3945	3.5743926	3945
13438	9107	3.5743926	9107
13439	6615	3.5743926	6615
13440	10587	3.5743926	10587
13441	8344	3.5743926	8344
13442	134829	3.5743926	134829
13443	7098	3.5743926	7098
13444	94005	3.5743926	94005
13445	3313	3.5743926	3313
13446	24141	3.5743926	24141
13447	60676	3.5743926	60676
13448	29785	3.5743926	29785
13449	9587	3.5743926	9587
13450	6780	3.5743926	6780
13451	27018	3.5743926	27018
13452	201164	3.5743926	201164
13453	5535	3.5743926	5535
13454	57407	3.5743926	57407
13455	387914	3.5743926	387914
13456	10671	3.5743926	10671
13457	123606	3.5743926	123606
13458	8697	3.5743926	8697
13459	8692	3.5743926	8692
13460	368	3.5743926	368
13461	27121	3.5743926	27121
13462	84823	3.5743926	84823
13463	57130	3.5743926	57130
13464	94086	3.5743926	94086
13465	1773	3.5743926	1773
13466	10051	3.5743926	10051
13467	5984	3.5743926	5984
13468	54542	3.5743926	54542
13469	23268	3.5743926	23268
13470	1677	3.5743926	1677
13471	79723	3.5743926	79723
13472	197257	3.5743926	197257
13473	140465	3.5743926	140465
13474	4049	3.5743926	4049
13475	596	3.5743926	596
13476	4056	3.5743926	4056
13477	51478	3.5743926	51478
13478	83700	3.5743926	83700
13479	7543	3.5743926	7543
13480	438	3.5743926	438
13481	375748	3.5743926	375748
13482	80314	3.5743926	80314
13483	6608	3.5743926	6608
13484	57630	3.5743926	57630
13485	5333	3.5743926	5333
13486	3692	3.5743926	3692
13487	147841	3.5743926	147841
13488	83990	3.5743926	83990
13489	22981	3.5743926	22981
13490	1437	3.5743926	1437
13491	1432	3.5743926	1432
13492	1184	3.5743926	1184
13493	155382	3.5743926	155382
13494	7334	3.5743926	7334
13495	9087	3.5743926	9087
13496	3806	3.5743926	3806
13497	3801	3.5743926	3801
13498	245927	3.5743926	245927
13499	58157	3.5743926	58157
13500	4361	3.5743926	4361
13501	6874	3.5743926	6874
13502	7252	3.5743926	7252
13503	2346	3.5743926	2346
13504	64065	3.5743926	64065
13505	9688	3.5743926	9688
13506	57452	3.5743926	57452
13507	114787	3.5743926	114787
13508	23054	3.5743926	23054
13509	2771	3.5743926	2771
13510	8313	3.5743926	8313
13511	8318	3.5743926	8318
13512	9924	3.5743926	9924
13513	2322	3.5743926	2322
13514	6336	3.5743926	6336
13515	6331	3.5743926	6331
13516	5883	3.5743926	5883
13517	5888	3.5743926	5888
13518	3344	3.5743926	3344
13519	2846	3.5743926	2846
13520	2841	3.5743926	2841
13521	59307	3.5743926	59307
13522	148281	3.5743926	148281
13523	4140	3.5743926	4140
13524	762	3.5743926	762
13525	5148	3.5743926	5148
13526	23275	3.5743926	23275
13527	7442	3.5743926	7442
13528	79735	3.5743926	79735
13529	8729	3.5743926	8729
13530	8724	3.5743926	8724
13531	6494	3.5743926	6494
13532	6709	3.5743926	6709
13533	140679	3.5743926	140679
13534	11218	3.5743926	11218
13535	54941	3.5743926	54941
13536	1603	3.5743926	1603
13537	79603	3.5743926	79603
13538	2288	3.5743926	2288
13539	10905	3.5743926	10905
13540	221477	3.5743926	221477
13541	221472	3.5743926	221472
13542	6672	3.5743926	6672
13543	57623	3.5743926	57623
13544	64902	3.5743926	64902
13545	59345	3.5743926	59345
13546	147872	3.5743926	147872
13547	10746	3.5743926	10746
13548	84501	3.5743926	84501
13549	8666	3.5743926	8666
13550	90161	3.5743926	90161
13551	129642	3.5743926	129642
13552	8844	3.5743926	8844
13553	1401	3.5743926	1401
13554	1545	3.5743926	1545
13555	54768	3.5743926	54768
13556	51601	3.5743926	51601
13557	51606	3.5743926	51606
13558	7327	3.5743926	7327
13559	7322	3.5743926	7322
13560	53373	3.5743926	53373
13561	3818	3.5743926	3818
13562	245915	3.5743926	245915
13563	245910	3.5743926	245910
13564	813	3.5743926	813
13565	3281	3.5743926	3281
13566	112755	3.5743926	112755
13567	6867	3.5743926	6867
13568	1069	3.5743926	1069
13569	10284	3.5743926	10284
13570	2358	3.5743926	2358
13571	2353	3.5743926	2353
13572	1538	3.5743926	1538
13573	27342	3.5743926	27342
13574	9563	3.5743926	9563
13575	83875	3.5743926	83875
13576	23511	3.5743926	23511
13577	23516	3.5743926	23516
13578	382	3.5743926	382
13579	387	3.5743926	387
13580	2048	3.5743926	2048
13581	5592	3.5743926	5592
13582	170690	3.5743926	170690
13583	3786	3.5743926	3786
13584	3875	3.5743926	3875
13585	10525	3.5743926	10525
13586	9955	3.5743926	9955
13587	4215	3.5743926	4215
13588	4210	3.5743926	4210
13589	4222	3.5743926	4222
13590	55576	3.5743926	55576
13591	55571	3.5743926	55571
13592	5890	3.5743926	5890
13593	1350	3.5743926	1350
13594	3375	3.5743926	3375
13595	23198	3.5743926	23198
13596	23193	3.5743926	23193
13597	2872	3.5743926	2872
13598	2877	3.5743926	2877
13599	79019	3.5743926	79019
13600	23600	3.5743926	23600
13601	3938	3.5743926	3938
13602	4157	3.5743926	4157
13603	151246	3.5743926	151246
13604	779	3.5743926	779
13605	522	3.5743926	522
13606	9070	3.5743926	9070
13607	5174	3.5743926	5174
13608	54840	3.5743926	54840
13609	51524	3.5743926	51524
13610	7454	3.5743926	7454
13611	80833	3.5743926	80833
13612	8731	3.5743926	8731
13613	8351	3.5743926	8351
13614	9380	3.5743926	9380
13615	192670	3.5743926	192670
13616	6716	3.5743926	6716
13617	6711	3.5743926	6711
13618	27068	3.5743926	27068
13619	116985	3.5743926	116985
13620	257364	3.5743926	257364
13621	54934	3.5743926	54934
13622	3192	3.5743926	3192
13623	80206	3.5743926	80206
13624	100506658	3.5743926	100506658
13625	80201	3.5743926	80201
13626	7529	3.5743926	7529
13627	157807	3.5743926	157807
13628	8604	3.5743926	8604
13629	51283	3.5743926	51283
13630	84892	3.5743926	84892
13631	5319	3.5743926	5319
13632	80117	3.5743926	80117
13633	342898	3.5743926	342898
13634	199746	3.5743926	199746
13635	26091	3.5743926	26091
13636	868	3.5743926	868
13637	863	3.5743926	863
13638	1413	3.5743926	1413
13639	160728	3.5743926	160728
13640	29071	3.5743926	29071
13641	152559	3.5743926	152559
13642	9063	3.5743926	9063
13643	53347	3.5743926	53347
13644	245908	3.5743926	245908
13645	146057	3.5743926	146057
13646	3298	3.5743926	3298
13647	3293	3.5743926	3293
13648	6898	3.5743926	6898
13649	7473	3.5743926	7473
13650	27335	3.5743926	27335
13651	27330	3.5743926	27330
13652	5770	3.5743926	5770
13653	394	3.5743926	394
13654	976	3.5743926	976
13655	146456	3.5743926	146456
13656	55780	3.5743926	55780
13657	9948	3.5743926	9948
13658	4722	3.5743926	4722
13659	100861437	3.5743926	100861437
13660	8717	3.5743926	8717
13661	3363	3.5743926	3363
13662	6944	3.5743926	6944
13663	2865	3.5743926	2865
13664	160622	3.5743926	160622
13665	2055	3.5743926	2055
13666	9284	3.5743926	9284
13667	10203	3.5743926	10203
13668	285973	3.5743926	285973
13669	9049	3.5743926	9049
13670	5162	3.5743926	5162
13671	5167	3.5743926	5167
13672	54852	3.5743926	54852
13673	5686	3.5743926	5686
13674	5427	3.5743926	5427
13675	5422	3.5743926	5422
13676	56992	3.5743926	56992
13677	685	3.5743926	685
13678	80821	3.5743926	80821
13679	8705	3.5743926	8705
13680	79982	3.5743926	79982
13681	6728	3.5743926	6728
13682	27145	3.5743926	27145
13683	116461	3.5743926	116461
13684	54922	3.5743926	54922
13685	3185	3.5743926	3185
13686	4501	3.5743926	4501
13687	84289	3.5743926	84289
13688	3488	3.5743926	3488
13689	3483	3.5743926	3483
13690	6653	3.5743926	6653
13691	134266	3.5743926	134266
13692	57159	3.5743926	57159
13693	57154	3.5743926	57154
13694	51714	3.5743926	51714
13695	51719	3.5743926	51719
13696	10277	3.5743926	10277
13697	161	3.5743926	161
13698	200558	3.5743926	200558
13699	7884	3.5743926	7884
13700	6209	3.5743926	6209
13701	84525	3.5743926	84525
13702	8882	3.5743926	8882
13703	25776	3.5743926	25776
13704	112609	3.5743926	112609
13705	8402	3.5743926	8402
13706	1468	3.5743926	1468
13707	1463	3.5743926	1463
13708	114112	3.5743926	114112
13709	27258	3.5743926	27258
13710	79595	3.5743926	79595
13711	51430	3.5743926	51430
13712	51668	3.5743926	51668
13713	284021	3.5743926	284021
13714	53354	3.5743926	53354
13715	50507	3.5743926	50507
13716	4359	3.5743926	4359
13717	4354	3.5743926	4354
13718	3267	3.5743926	3267
13719	6881	3.5743926	6881
13720	3356	3.5743926	3356
13721	64344	3.5743926	64344
13722	30833	3.5743926	30833
13723	23085	3.5743926	23085
13724	196463	3.5743926	196463
13725	2923	3.5743926	2923
13726	23530	3.5743926	23530
13727	471	3.5743926	471
13728	9183	3.5743926	9183
13729	1716	3.5743926	1716
13730	1040	3.5743926	1040
13731	11181	3.5743926	11181
13732	8647	3.5743926	8647
13733	5028	3.5743926	5028
13734	5023	3.5743926	5023
13735	2815	3.5743926	2815
13736	2810	3.5743926	2810
13737	79071	3.5743926	79071
13738	8801	3.5743926	8801
13739	9296	3.5743926	9296
13740	53405	3.5743926	53405
13741	4176	3.5743926	4176
13742	4171	3.5743926	4171
13743	653808	3.5743926	653808
13744	1906	3.5743926	1906
13745	1901	3.5743926	1901
13746	2593	3.5743926	2593
13747	9051	3.5743926	9051
13748	9056	3.5743926	9056
13749	3084	3.5743926	3084
13750	57863	3.5743926	57863
13751	1482	3.5743926	1482
13752	122970	3.5743926	122970
13753	1848	3.5743926	1848
13754	4602	3.5743926	4602
13755	55331	3.5743926	55331
13756	6730	3.5743926	6730
13757	51106	3.5743926	51106
13758	27044	3.5743926	27044
13759	5201	3.5743926	5201
13760	51435	3.5743926	51435
13761	157869	3.5743926	157869
13762	476	3.5743926	476
13763	10621	3.5743926	10621
13764	4513	3.5743926	4513
13765	8988	3.5743926	8988
13766	146956	3.5743926	146956
13767	6646	3.5743926	6646
13768	6641	3.5743926	6641
13769	4190	3.5743926	4190
13770	54600	3.5743926	54600
13771	51726	3.5743926	51726
13772	51257	3.5743926	51257
13773	983	3.5743926	983
13774	10765	3.5743926	10765
13775	10715	3.5743926	10715
13776	84532	3.5743926	84532
13777	90135	3.5743926	90135
13778	25769	3.5743926	25769
13779	9551	3.5743926	9551
13780	57565	3.5743926	57565
13781	54732	3.5743926	54732
13782	7132	3.5743926	7132
13783	7137	3.5743926	7137
13784	30061	3.5743926	30061
13785	152573	3.5743926	152573
13786	342538	3.5743926	342538
13787	5294	3.5743926	5294
13788	154043	3.5743926	154043
13789	10400	3.5743926	10400
13790	58190	3.5743926	58190
13791	8445	3.5743926	8445
13792	8440	3.5743926	8440
13793	3274	3.5743926	3274
13794	29855	3.5743926	29855
13795	27316	3.5743926	27316
13796	10474	3.5743926	10474
13797	3798	3.5743926	3798
13798	23092	3.5743926	23092
13799	23097	3.5743926	23097
13800	23523	3.5743926	23523
13801	91272	3.5743926	91272
13802	9962	3.5743926	9962
13803	4296	3.5743926	4296
13804	217	3.5743926	217
13805	8553	3.5743926	8553
13806	9734	3.5743926	9734
13807	9739	3.5743926	9739
13808	1329	3.5743926	1329
13809	55898	3.5743926	55898
13810	8534	3.5743926	8534
13811	6925	3.5743926	6925
13812	2803	3.5743926	2803
13813	23636	3.5743926	23636
13814	11321	3.5743926	11321
13815	9967	3.5743926	9967
13816	9025	3.5743926	9025
13817	9020	3.5743926	9020
13818	5100	3.5743926	5100
13819	5105	3.5743926	5105
13820	5972	3.5743926	5972
13821	5977	3.5743926	5977
13822	83642	3.5743926	83642
13823	8767	3.5743926	8767
13824	4633	3.5743926	4633
13825	4638	3.5743926	4638
13826	63827	3.5743926	63827
13827	79874	3.5743926	79874
13828	4878	3.5743926	4878
13829	344	3.5743926	344
13830	9412	3.5743926	9412
13831	57572	3.5743926	57572
13832	7031	3.5743926	7031
13833	6386	3.5743926	6386
13834	80326	3.5743926	80326
13835	80321	3.5743926	80321
13836	318	3.5743926	318
13837	3577	3.5743926	3577
13838	2904	3.5743926	2904
13839	10239	3.5743926	10239
13840	9525	3.5743926	9525
13841	3779	3.5743926	3779
13842	5617	3.5743926	5617
13843	1153	3.5743926	1153
13844	30011	3.5743926	30011
13845	6785	3.5743926	6785
13846	10479	3.5743926	10479
13847	1540	3.5743926	1540
13848	254531	3.5743926	254531
13849	9638	3.5743926	9638
13850	54960	3.5743926	54960
13851	25942	3.5743926	25942
13852	2175	3.5743926	2175
13853	1874	3.5743926	1874
13854	1879	3.5743926	1879
13855	84188	3.5743926	84188
13856	140732	3.5743926	140732
13857	84171	3.5743926	84171
13858	23338	3.5743926	23338
13859	7086	3.5743926	7086
13860	7226	3.5743926	7226
13861	262	3.5743926	262
13862	5256	3.5743926	5256
13863	9746	3.5743926	9746
13864	100302652	3.5743926	100302652
13865	5871	3.5743926	5871
13866	388753	3.5743926	388753
13867	2896	3.5743926	2896
13868	2891	3.5743926	2891
13869	51290	3.5743926	51290
13870	2752	3.5743926	2752
13871	23326	3.5743926	23326
13872	3635	3.5743926	3635
13873	3630	3.5743926	3630
13874	125981	3.5743926	125981
13875	1982	3.5743926	1982
13876	89	3.5743926	89
13877	84246	3.5743926	84246
13878	5198	3.5743926	5198
13879	51586	3.5743926	51586
13880	54511	3.5743926	54511
13881	635	3.5743926	635
13882	57584	3.5743926	57584
13883	4683	3.5743926	4683
13884	4688	3.5743926	4688
13885	4917	3.5743926	4917
13886	57325	3.5743926	57325
13887	55165	3.5743926	55165
13888	255022	3.5743926	255022
13889	29127	3.5743926	29127
13890	51327	3.5743926	51327
13891	51322	3.5743926	51322
13892	63904	3.5743926	63904
13893	4599	3.5743926	4599
13894	50805	3.5743926	50805
13895	3419	3.5743926	3419
13896	29944	3.5743926	29944
13897	387680	3.5743926	387680
13898	3995	3.5743926	3995
13899	3990	3.5743926	3990
13900	5530	3.5743926	5530
13901	55742	3.5743926	55742
13902	7043	3.5743926	7043
13903	284254	3.5743926	284254
13904	887	3.5743926	887
13905	10006	3.5743926	10006
13906	10001	3.5743926	10001
13907	10859	3.5743926	10859
13908	3560	3.5743926	3560
13909	3565	3.5743926	3565
13910	151056	3.5743926	151056
13911	55343	3.5743926	55343
13912	27289	3.5743926	27289
13913	5629	3.5743926	5629
13914	5624	3.5743926	5624
13915	9241	3.5743926	9241
13916	1141	3.5743926	1141
13917	1146	3.5743926	1146
13918	57091	3.5743926	57091
13919	55588	3.5743926	55588
13920	203228	3.5743926	203228
13921	79658	3.5743926	79658
13922	786	3.5743926	786
13923	781	3.5743926	781
13924	6261	3.5743926	6261
13925	5446	3.5743926	5446
13926	56005	3.5743926	56005
13927	363	3.5743926	363
13928	9640	3.5743926	9640
13929	41	3.5743926	41
13930	25930	3.5743926	25930
13931	9330	3.5743926	9330
13932	55920	3.5743926	55920
13933	2149	3.5743926	2149
13934	6521	3.5743926	6521
13935	6526	3.5743926	6526
13936	11078	3.5743926	11078
13937	11073	3.5743926	11073
13938	1843	3.5743926	1843
13939	22796	3.5743926	22796
13940	163486	3.5743926	163486
13941	283489	3.5743926	283489
13942	246184	3.5743926	246184
13943	202915	3.5743926	202915
13944	64750	3.5743926	64750
13945	29893	3.5743926	29893
13946	10563	3.5743926	10563
13947	2889	3.5743926	2889
13948	85465	3.5743926	85465
13949	6418	3.5743926	6418
13950	2769	3.5743926	2769
13951	140838	3.5743926	140838
13952	3604	3.5743926	3604
13953	23439	3.5743926	23439
13954	1627	3.5743926	1627
13955	623	3.5743926	623
13956	89866	3.5743926	89866
13957	2618	3.5743926	2618
13958	51411	3.5743926	51411
13959	22897	3.5743926	22897
13960	23395	3.5743926	23395
13961	7389	3.5743926	7389
13962	7384	3.5743926	7384
13963	51529	3.5743926	51529
13964	212	3.5743926	212
13965	1759	3.5743926	1759
13966	22809	3.5743926	22809
13967	54984	3.5743926	54984
13968	29110	3.5743926	29110
13969	126129	3.5743926	126129
13970	1595	3.5743926	1595
13971	10309	3.5743926	10309
13972	3421	3.5743926	3421
13973	4854	3.5743926	4854
13974	9479	3.5743926	9479
13975	5523	3.5743926	5523
13976	5528	3.5743926	5528
13977	55754	3.5743926	55754
13978	3680	3.5743926	3680
13979	10056	3.5743926	10056
13980	1071	3.5743926	1071
13981	10018	3.5743926	10018
13982	10013	3.5743926	10013
13983	10861	3.5743926	10861
13984	55355	3.5743926	55355
13985	10417	3.5743926	10417
13986	5631	3.5743926	5631
13987	55627	3.5743926	55627
13988	57089	3.5743926	57089
13989	643246	3.5743926	643246
13990	8743	3.5743926	8743
13991	144195	3.5743926	144195
13992	6259	3.5743926	6259
13993	2550	3.5743926	2550
13994	2555	3.5743926	2555
13995	10397	3.5743926	10397
13996	7702	3.5743926	7702
13997	3046	3.5743926	3046
13998	9657	3.5743926	9657
13999	25923	3.5743926	25923
14000	9328	3.5743926	9328
14001	6533	3.5743926	6533
14002	11061	3.5743926	11061
14003	1855	3.5743926	1855
14004	3135	3.5743926	3135
14005	23314	3.5743926	23314
14006	2788	3.5743926	2788
14007	5080	3.5743926	5080
14008	4758	3.5743926	4758
14009	147	3.5743926	147
14010	142	3.5743926	142
14011	6401	3.5743926	6401
14012	2776	3.5743926	2776
14013	65018	3.5743926	65018
14014	3611	3.5743926	3611
14015	53905	3.5743926	53905
14016	7283	3.5743926	7283
14017	401505	3.5743926	401505
14018	546	3.5743926	546
14019	940	3.5743926	940
14020	1639	3.5743926	1639
14021	54888	3.5743926	54888
14022	29843	3.5743926	29843
14023	54578	3.5743926	54578
14024	55177	3.5743926	55177
14025	51699	3.5743926	51699
14026	4931	3.5743926	4931
14027	5509	3.5743926	5509
14028	1742	3.5743926	1742
14029	440387	3.5743926	440387
14030	11338	3.5743926	11338
14031	7264	3.5743926	7264
14032	1583	3.5743926	1583
14033	115557	3.5743926	115557
14034	10335	3.5743926	10335
14035	51187	3.5743926	51187
14036	56606	3.5743926	56606
14037	3433	3.5743926	3433
14038	4842	3.5743926	4842
14039	337	3.5743926	337
14040	29115	3.5743926	29115
14041	9448	3.5743926	9448
14042	9443	3.5743926	9443
14043	3976	3.5743926	3976
14044	8471	3.5743926	8471
14045	8394	3.5743926	8394
14046	55766	3.5743926	55766
14047	4258	3.5743926	4258
14048	7067	3.5743926	7067
14049	60481	3.5743926	60481
14050	10126	3.5743926	10126
14051	440279	3.5743926	440279
14052	10772	3.5743926	10772
14053	10025	3.5743926	10025
14054	10020	3.5743926	10020
14055	163688	3.5743926	163688
14056	10873	3.5743926	10873
14057	8515	3.5743926	8515
14058	8510	3.5743926	8510
14059	56776	3.5743926	56776
14060	25865	3.5743926	25865
14061	55362	3.5743926	55362
14062	9265	3.5743926	9265
14063	387849	3.5743926	387849
14064	83445	3.5743926	83445
14065	11124	3.5743926	11124
14066	2524	3.5743926	2524
14067	2529	3.5743926	2529
14068	94120	3.5743926	94120
14069	10	3.5743926	10
14070	8065	3.5743926	8065
14071	200933	3.5743926	200933
14072	10900	3.5743926	10900
14073	7411	3.5743926	7411
14074	7416	3.5743926	7416
14075	9669	3.5743926	9669
14076	9311	3.5743926	9311
14077	55901	3.5743926	55901
14078	2997	3.5743926	2997
14079	527	3.5743926	527
14080	6502	3.5743926	6502
14081	4708	3.5743926	4708
14082	11016	3.5743926	11016
14083	3123	3.5743926	3123
14084	23307	3.5743926	23307
14085	7048	3.5743926	7048
14086	79689	3.5743926	79689
14087	5092	3.5743926	5092
14088	58513	3.5743926	58513
14089	84695	3.5743926	84695
14090	159	3.5743926	159
14091	85441	3.5743926	85441
14092	6432	3.5743926	6432
14093	27241	3.5743926	27241
14094	442117	3.5743926	442117
14095	3426	3.5743926	3426
14096	4082	3.5743926	4082
14097	4087	3.5743926	4087
14098	10008	3.5715034	10008
14099	100101467	3.5715034	100101467
14100	100128170	3.5715034	100128170
14101	100128327	3.5715034	100128327
14102	100128430	3.5715034	100128430
14103	100128517	3.5715034	100128517
14104	100128529	3.5715034	100128529
14105	100128651	3.5715034	100128651
14106	100128668	3.5715034	100128668
14107	100128795	3.5715034	100128795
14108	100129128	3.5715034	100129128
14109	100129363	3.5715034	100129363
14110	100129399	3.5715034	100129399
14111	100129572	3.5715034	100129572
14112	100129654	3.5715034	100129654
14113	100129697	3.5715034	100129697
14114	100130086	3.5715034	100130086
14115	100130101	3.5715034	100130101
14116	100130175	3.5715034	100130175
14117	100130276	3.5715034	100130276
14118	100130372	3.5715034	100130372
14119	100130442	3.5715034	100130442
14120	100130613	3.5715034	100130613
14121	100130733	3.5715034	100130733
14122	100130827	3.5715034	100130827
14123	100130865	3.5715034	100130865
14124	100131034	3.5715034	100131034
14125	100131539	3.5715034	100131539
14126	100131654	3.5715034	100131654
14127	100131801	3.5715034	100131801
14128	100131820	3.5715034	100131820
14129	100131894	3.5715034	100131894
14130	100131902	3.5715034	100131902
14131	100131907	3.5715034	100131907
14132	100132006	3.5715034	100132006
14133	100132025	3.5715034	100132025
14134	100132474	3.5715034	100132474
14135	100132506	3.5715034	100132506
14136	100133220	3.5715034	100133220
14137	100144878	3.5715034	100144878
14138	122953	3.5715034	122953
14139	55833	3.5715034	55833
14140	100170765	3.5715034	100170765
14141	100191040	3.5715034	100191040
14142	100271715	3.5715034	100271715
14143	100287178	3.5715034	100287178
14144	100287205	3.5715034	100287205
14145	100287387	3.5715034	100287387
14146	100287798	3.5715034	100287798
14147	100287837	3.5715034	100287837
14148	100288323	3.5715034	100288323
14149	100288520	3.5715034	100288520
14150	100288695	3.5715034	100288695
14151	100289009	3.5715034	100289009
14152	100505498	3.5715034	100505498
14153	100505549	3.5715034	100505549
14154	100505710	3.5715034	100505710
14155	100505741	3.5715034	100505741
14156	100505796	3.5715034	100505796
14157	100505993	3.5715034	100505993
14158	100506388	3.5715034	100506388
14159	100506422	3.5715034	100506422
14160	100506504	3.5715034	100506504
14161	100506650	3.5715034	100506650
14162	100506667	3.5715034	100506667
14163	100506888	3.5715034	100506888
14164	100506922	3.5715034	100506922
14165	100507494	3.5715034	100507494
14166	100507507	3.5715034	100507507
14167	100507747	3.5715034	100507747
14168	100509072	3.5715034	100509072
14169	100509457	3.5715034	100509457
14170	100509490	3.5715034	100509490
14171	100510707	3.5715034	100510707
14172	100526761	3.5715034	100526761
14173	100526773	3.5715034	100526773
14174	100529063	3.5715034	100529063
14175	100529215	3.5715034	100529215
14176	100529239	3.5715034	100529239
14177	100529241	3.5715034	100529241
14178	100534012	3.5715034	100534012
14179	10058	3.5715034	10058
14180	100652775	3.5715034	100652775
14181	100652807	3.5715034	100652807
14182	100652871	3.5715034	100652871
14183	100653057	3.5715034	100653057
14184	100653247	3.5715034	100653247
14185	10072	3.5715034	10072
14186	10077	3.5715034	10077
14187	10084	3.5715034	10084
14188	10089	3.5715034	10089
14189	1009	3.5715034	1009
14190	440563	3.5715034	440563
14191	9399	3.5715034	9399
14192	54760	3.5715034	54760
14193	158787	3.5715034	158787
14194	23518	3.5715034	23518
14195	80210	3.5715034	80210
14196	10940	3.5715034	10940
14197	100996273	3.5715034	100996273
14198	100996379	3.5715034	100996379
14199	100996401	3.5715034	100996401
14200	100996413	3.5715034	100996413
14201	100996482	3.5715034	100996482
14202	100996571	3.5715034	100996571
14203	100996634	3.5715034	100996634
14204	100996646	3.5715034	100996646
14205	100996696	3.5715034	100996696
14206	100996709	3.5715034	100996709
14207	100996723	3.5715034	100996723
14208	100996747	3.5715034	100996747
14209	100996761	3.5715034	100996761
14210	100996805	3.5715034	100996805
14211	100996831	3.5715034	100996831
14212	100996843	3.5715034	100996843
14213	100996862	3.5715034	100996862
14214	100996906	3.5715034	100996906
14215	1112	3.5715034	1112
14216	23195	3.5715034	23195
14217	442184	3.5715034	442184
14218	441282	3.5715034	441282
14219	448834	3.5715034	448834
14220	25797	3.5715034	25797
14221	1004	3.5715034	1004
14222	10046	3.5715034	10046
14223	100462977	3.5715034	100462977
14224	100463285	3.5715034	100463285
14225	100463482	3.5715034	100463482
14226	101059914	3.5715034	101059914
14227	101059976	3.5715034	101059976
14228	101060017	3.5715034	101060017
14229	101060024	3.5715034	101060024
14230	101060226	3.5715034	101060226
14231	101060341	3.5715034	101060341
14232	101060391	3.5715034	101060391
14233	101060423	3.5715034	101060423
14234	101060581	3.5715034	101060581
14235	101060670	3.5715034	101060670
14236	101060810	3.5715034	101060810
14237	101060846	3.5715034	101060846
14238	10116	3.5715034	10116
14239	101362076	3.5715034	101362076
14240	10147	3.5715034	10147
14241	10166	3.5715034	10166
14242	10180	3.5715034	10180
14243	101926980	3.5715034	101926980
14244	101927180	3.5715034	101927180
14245	101927375	3.5715034	101927375
14246	101927402	3.5715034	101927402
14247	101927469	3.5715034	101927469
14248	101927503	3.5715034	101927503
14249	101927572	3.5715034	101927572
14250	101927628	3.5715034	101927628
14251	101927680	3.5715034	101927680
14252	101927685	3.5715034	101927685
14253	101927767	3.5715034	101927767
14254	101928006	3.5715034	101928006
14255	101928044	3.5715034	101928044
14256	101928049	3.5715034	101928049
14257	101928102	3.5715034	101928102
14258	101928208	3.5715034	101928208
14259	101928239	3.5715034	101928239
14260	101928291	3.5715034	101928291
14261	101928380	3.5715034	101928380
14262	101928448	3.5715034	101928448
14263	101928486	3.5715034	101928486
14264	101928498	3.5715034	101928498
14265	101928587	3.5715034	101928587
14266	101928621	3.5715034	101928621
14267	101928638	3.5715034	101928638
14268	101928657	3.5715034	101928657
14269	101928722	3.5715034	101928722
14270	101928758	3.5715034	101928758
14271	101928892	3.5715034	101928892
14272	101928917	3.5715034	101928917
14273	101929078	3.5715034	101929078
14274	101929097	3.5715034	101929097
14275	101929206	3.5715034	101929206
14276	101929220	3.5715034	101929220
14277	101929530	3.5715034	101929530
14278	101929561	3.5715034	101929561
14279	101929573	3.5715034	101929573
14280	101929578	3.5715034	101929578
14281	101929597	3.5715034	101929597
14282	101929674	3.5715034	101929674
14283	101929725	3.5715034	101929725
14284	101929845	3.5715034	101929845
14285	101929864	3.5715034	101929864
14286	101929876	3.5715034	101929876
14287	101929903	3.5715034	101929903
14288	101929927	3.5715034	101929927
14289	101929941	3.5715034	101929941
14290	101929972	3.5715034	101929972
14291	101929989	3.5715034	101929989
